ItemId,Code,ProductGroupId,ProductGroup,ProductType
227124,SHC-CLOUD-LICDESKPAD,163678,Software & Licensing (Contract),Software
227139,SHC-CLOUD-ROOMLICENCE,163678,Software & Licensing (Contract),Software
227154,SHC-CLOUD-SERVER,163678,Software & Licensing (Contract),Software
227169,SHC-CLOUD-SERVER-RENEW,163678,Software & Licensing (Contract),Software
227184,SHC-LIC-DESK-SW,163678,Software & Licensing (Contract),Software
227199,SHC-LIC-DEVICEMGMT,163678,Software & Licensing (Contract),Software
227214,SHC-LICENCE-INSTANTPLAYER,163678,Software & Licensing (Contract),Software
227229,SHC-LIC-ROOM,163678,Software & Licensing (Contract),Software
227244,SHC-LIC-SERVER,163678,Software & Licensing (Contract),Software
227274,SHC-SAAS-APK-DM,163678,Software & Licensing (Contract),Software
227289,SL-QSC-COL8-NP,163678,Software & Licensing (Contract),Software
227304,SL-QSC-DAN16P,163678,Software & Licensing (Contract),Software
227319,SV-HDSK-STD,163678,Software & Licensing (Contract),Software
227334,SW-IDE,163678,Software & Licensing (Contract),Software
227349,SW-PST-AIO,163678,Software & Licensing (Contract),Software
227364,TAPRBGMSTAPP,163678,Software & Licensing (Contract),Software
227379,TAPRMGMSTAPP,163678,Software & Licensing (Contract),Software
227469,X2O-DP-SUB,163678,Software & Licensing (Contract),Software
227499,X2O-PL-BCST-SUB,163678,Software & Licensing (Contract),Software
227529,X2O-PL-V-SUB,163678,Software & Licensing (Contract),Software
227544,IDT-FLASH,163475,Labour Charges - Installs,Labour
227558,REMOTE-WORKSHOP,163475,Labour Charges - Installs,Labour
227572,SERVER-SETUP,163475,Labour Charges - Installs,Labour
227586,SITESURVEY-RAMS,163475,Labour Charges - Installs,Labour
227600,TEMP-PASS,163475,Labour Charges - Installs,Labour
227614,WEE-DISPOSAL,163475,Labour Charges - Installs,Labour
227628,010391,163482,Materials and Consumables,Materials
227642,10M-CAT5E,163482,Materials and Consumables,Materials
227656,18668,163482,Materials and Consumables,Materials
227670,192-4732,163482,Materials and Consumables,Materials
227684,2047803,163482,Materials and Consumables,Materials
227712,3M-CAT5E,163482,Materials and Consumables,Materials
227726,43093,163482,Materials and Consumables,Materials
227740,5M-CAT5E,163482,Materials and Consumables,Materials
227754,60-1194-03,163482,Materials and Consumables,Materials
227768,6508218,163482,Materials and Consumables,Materials
227782,70680,163482,Materials and Consumables,Materials
227796,742-4541,163482,Materials and Consumables,Materials
227810,762-0018,163482,Materials and Consumables,Materials
227824,AK-CBUB39-10BK,163482,Materials and Consumables,Materials
227838,AU-S10CC-2M-BLACK-2,163482,Materials and Consumables,Materials
227852,AV27538,163482,Materials and Consumables,Materials
227866,B07FN2VHPT,163482,Materials and Consumables,Materials
227880,C2G-28887,163482,Materials and Consumables,Materials
227894,CAT6-PVC-PATCHCABLE,163482,Materials and Consumables,Materials
227908,CAT6-PVC-PATCHCABLE-10M,163482,Materials and Consumables,Materials
227922,CAT6-PVC-PATCHCABLE-1M,163482,Materials and Consumables,Materials
227936,CAT6-PVC-PATCHCABLE-3M,163482,Materials and Consumables,Materials
227964,CBBR4942,163482,Materials and Consumables,Materials
227978,CDP2HDMM1MH,163482,Materials and Consumables,Materials
227992,CDP2HDMM2MH,163482,Materials and Consumables,Materials
228006,C-USB31/CA-3,163482,Materials and Consumables,Materials
228020,DKT30CSDHPD,163482,Materials and Consumables,Materials
228034,FG10-2220-16,163482,Materials and Consumables,Materials
228048,FP100,163482,Materials and Consumables,Materials
228062,HDMI-0.9M,163482,Materials and Consumables,Materials
228076,HDMI-1.8M,163482,Materials and Consumables,Materials
228090,HDMI-10.7M,163482,Materials and Consumables,Materials
228104,HDMI-10M,163482,Materials and Consumables,Materials
228118,HDMI-15.2M,163482,Materials and Consumables,Materials
228132,HDMI-3M,163482,Materials and Consumables,Materials
228146,HDMI-4.6M,163482,Materials and Consumables,Materials
228160,HDMI-5M,163482,Materials and Consumables,Materials
228174,HDMI-7.6M,163482,Materials and Consumables,Materials
228188,HDMI-COUPLER,163482,Materials and Consumables,Materials
228202,HDMI-DISPLAYPORT3M,163482,Materials and Consumables,Materials
228216,HDMI-DISPLAYPORT4.58M,163482,Materials and Consumables,Materials
228230,HDMI-DVI-0.9M,163482,Materials and Consumables,Materials
228244,HDMI-DVI-10.7M,163482,Materials and Consumables,Materials
228258,HDMI-DVI-3M,163482,Materials and Consumables,Materials
228272,HDMI-DVI-4.6M,163482,Materials and Consumables,Materials
228286,HDMI-EDIDEMULATOR,163531,Other Hardware,Materials
228300,HDMI-MINIDISPLAYPORT-1M,163482,Materials and Consumables,Materials
228314,HF-060F,163482,Materials and Consumables,Materials
228328,HH2-6,163482,Materials and Consumables,Materials
228342,HP225,163482,Materials and Consumables,Materials
228356,IP2SL,163482,Materials and Consumables,Materials
228370,LC-FC-DUPLEX-SINGLEMODE,163482,Materials and Consumables,Materials
228384,MAINCORE-5MLONGRIGHTANGLE,163482,Materials and Consumables,Materials
228398,MATS-IN-RACK,163482,Materials and Consumables,Materials
228412,NC3FXX,163482,Materials and Consumables,Materials
228426,PATTRESS,163482,Materials and Consumables,Materials
228440,PELB1707,163482,Materials and Consumables,Materials
228454,PL02663,163482,Materials and Consumables,Materials
228468,PL13305,163482,Materials and Consumables,Materials
228482,POE-SPLITTER,163482,Materials and Consumables,Materials
228496,PP01128,163482,Materials and Consumables,Materials
228510,PW04353,163482,Materials and Consumables,Materials
228524,QR-CODES,163482,Materials and Consumables,Materials
228538,RAVEN-3104-PRO,163482,Materials and Consumables,Materials
228552,RS232-LOOP,163482,Materials and Consumables,Materials
228566,RS232-USB,163482,Materials and Consumables,Materials
228594,SCAFF,163482,Materials and Consumables,Materials
228608,TBUS-10XL,163482,Materials and Consumables,Materials
228622,TRUNKING,163482,Materials and Consumables,Materials
228636,TSBN02,163482,Materials and Consumables,Materials
228650,TSBN10,163482,Materials and Consumables,Materials
228664,TSBN30,163482,Materials and Consumables,Materials
228678,TSW-UMB-70-BB1,163482,Materials and Consumables,Materials
228692,USB_EXT,163482,Materials and Consumables,Materials
228706,USB-A-B,163482,Materials and Consumables,Materials
228720,USB-ACTIVEEXTENSION-10.7M,163482,Materials and Consumables,Materials
228734,USB-ACTIVEEXTENSION-4.6M,163482,Materials and Consumables,Materials
228748,USB-ACTIVEEXTENSION-7.6M,163482,Materials and Consumables,Materials
228762,USBC-USBC-2M-RIGHT-ANGLED,163482,Materials and Consumables,Materials
228776,USB-EXTENSION,163482,Materials and Consumables,Materials
228790,USB-MICRO-USB,163482,Materials and Consumables,Materials
228804,WCP-2,163482,Materials and Consumables,Materials
228818,ZONEFLEX_7055,163482,Materials and Consumables,Materials
228832,507736,163489,Microphones,Hardware
228847,507767,163489,Microphones,Hardware
228862,952-000123,163489,Microphones,Hardware
228877,AT8688,163489,Microphones,Hardware
228892,C012E-RF,163489,Microphones,Hardware
228907,C301E-RF,163489,Microphones,Hardware
228922,C34ES/SR-RF,163489,Microphones,Hardware
228937,CPW90-PACKAGE,163489,Microphones,Hardware
228952,CRM202SRF,163489,Microphones,Hardware
228967,CRM203SRF,163489,Microphones,Hardware
228982,CS-MIC-TABLE-J,163489,Microphones,Hardware
228997,CU700,163489,Microphones,Hardware
229012,DHT700V2C5,163489,Microphones,Hardware
229027,DPT700V2,163489,Microphones,Hardware
229042,DSR700V2,163489,Microphones,Hardware
229057,EM-XSW1,163489,Microphones,Hardware
229072,EM-XSW1-1-DUAL,163489,Microphones,Hardware
229087,MX150,163489,Microphones,Hardware
229102,MX153B,163489,Microphones,Hardware
229117,MXA910W,163489,Microphones,Hardware
229132,MXW1,163489,Microphones,Hardware
229147,MXW8-Z11,163489,Microphones,Hardware
229162,PGX2,163489,Microphones,Hardware
229177,PGX4,163489,Microphones,Hardware
229192,PZM-6D,163489,Microphones,Hardware
229207,RM30,163489,Microphones,Hardware
229222,RSD-PLU-2CL-2DC-C,163489,Microphones,Hardware
229237,SENMKE2EWGOLD,163489,Microphones,Hardware
229252,SKM-XSW,163489,Microphones,Hardware
229267,SP10,163489,Microphones,Hardware
229282,SP220MS,163489,Microphones,Hardware
229297,U851RB,163489,Microphones,Hardware
229312,ULXS14/85,163489,Microphones,Hardware
229327,UXLD1,163489,Microphones,Hardware
229342,XSW-1-825,163489,Microphones,Hardware
229357,004645,163496,Microphone Accessories,Hardware
229372,217_THREAD_ADAPTER,163496,Microphone Accessories,Hardware
229387,26145-300-55,163496,Microphone Accessories,Hardware
229402,85035,163496,Microphone Accessories,Hardware
229417,C303-RF,163496,Microphone Accessories,Hardware
229432,PSU12V,163496,Microphone Accessories,Hardware
229447,RSD-ACC-BR,163496,Microphone Accessories,Hardware
229462,RSD-ACC-MT,163496,Microphone Accessories,Hardware
229477,SBC800,163496,Microphone Accessories,Hardware
229492,SCM268,163496,Microphone Accessories,Hardware
229507,SHURE_X2U,163496,Microphone Accessories,Hardware
229522,SM80,163496,Microphone Accessories,Hardware
229537,A900-PM3/8IN,163510,"Mounts, Trollies etc",Hardware
229567,AV/VC-BASE,163510,"Mounts, Trollies etc",Hardware
229582,AV/VC-COLUMN,163510,"Mounts, Trollies etc",Hardware
229597,AV/VC-ONE,163510,"Mounts, Trollies etc",Hardware
229612,AV/VC-SCREEN-MOUNT,163510,"Mounts, Trollies etc",Hardware
229627,AV-CABINET-08,163510,"Mounts, Trollies etc",Hardware
229642,AVS/021/SMK1/X2/B,163510,"Mounts, Trollies etc",Hardware
229657,AVS/031/SLF1,163510,"Mounts, Trollies etc",Hardware
229672,BC400,163510,"Mounts, Trollies etc",Hardware
229687,BT3890-WFK5,163510,"Mounts, Trollies etc",Hardware
229702,BT7167,163510,"Mounts, Trollies etc",Hardware
229717,BT7566,163510,"Mounts, Trollies etc",Hardware
229732,BT8221,163510,"Mounts, Trollies etc",Hardware
229747,BT8310XL/B,163510,"Mounts, Trollies etc",Hardware
229762,BT8430/B,163510,"Mounts, Trollies etc",Hardware
229777,BTE-400/B-V2,163510,"Mounts, Trollies etc",Hardware
229792,BTE-4002-SPC/B,163510,"Mounts, Trollies etc",Hardware
229807,BTE-4116/B,163510,"Mounts, Trollies etc",Hardware
229822,BTE-500,163510,"Mounts, Trollies etc",Hardware
229837,BTE-513/B,163510,"Mounts, Trollies etc",Hardware
229852,BTE-514,163510,"Mounts, Trollies etc",Hardware
229867,BTE-7024/BK,163510,"Mounts, Trollies etc",Hardware
229882,BTE-7025/B,163510,"Mounts, Trollies etc",Hardware
229897,BTE-7051/B,163510,"Mounts, Trollies etc",Hardware
229912,BTE-7052/B,163510,"Mounts, Trollies etc",Hardware
229927,BTE-7055/C,163510,"Mounts, Trollies etc",Hardware
229942,BTE-7510,163510,"Mounts, Trollies etc",Hardware
229957,BTE-7511/B,163510,"Mounts, Trollies etc",Hardware
229972,BTE-7518-PRO/B,163510,"Mounts, Trollies etc",Hardware
229987,BTE-7521-PRO/B,163510,"Mounts, Trollies etc",Hardware
230002,BTE-7523-PRO/B,163510,"Mounts, Trollies etc",Hardware
230017,BTE-7532,163510,"Mounts, Trollies etc",Hardware
230032,BTE-7564/B,163510,"Mounts, Trollies etc",Hardware
230047,BTE-7822/B,163510,"Mounts, Trollies etc",Hardware
230062,BTE-7824/BK,163510,"Mounts, Trollies etc",Hardware
230077,BTE-8006/S,163510,"Mounts, Trollies etc",Hardware
230092,BTE-8200,163510,"Mounts, Trollies etc",Hardware
230107,BTE-8210,163510,"Mounts, Trollies etc",Hardware
230122,BTE-8220,163510,"Mounts, Trollies etc",Hardware
230137,BTE-8225,163510,"Mounts, Trollies etc",Hardware
230152,BTE-8309,163510,"Mounts, Trollies etc",Hardware
230167,BTE-8310/B,163510,"Mounts, Trollies etc",Hardware
230182,BTE-8311,163510,"Mounts, Trollies etc",Hardware
230197,BTE-8312/B,163510,"Mounts, Trollies etc",Hardware
230212,BTE-8321/S,163510,"Mounts, Trollies etc",Hardware
230227,BTE-8390-050/B,163510,"Mounts, Trollies etc",Hardware
230242,BTE-8390-070,163510,"Mounts, Trollies etc",Hardware
230257,BTE-8390-175/S,163510,"Mounts, Trollies etc",Hardware
230272,BTE-8390-EXT/S,163510,"Mounts, Trollies etc",Hardware
230287,BTE-8390-SA/B,163510,"Mounts, Trollies etc",Hardware
230302,BTE-8390-VESA200F/B,163510,"Mounts, Trollies etc",Hardware
230317,BTE-8390-VESA400F/B,163510,"Mounts, Trollies etc",Hardware
230332,BTE-8390-WFK1/B,163510,"Mounts, Trollies etc",Hardware
230347,BTE-8390-WFK2/B,163510,"Mounts, Trollies etc",Hardware
230362,BTE-8421,163510,"Mounts, Trollies etc",Hardware
230377,BTE-8431,163510,"Mounts, Trollies etc",Hardware
230392,BTE-8432/B,163510,"Mounts, Trollies etc",Hardware
230407,BTE-8432-PRO/B,163510,"Mounts, Trollies etc",Hardware
230422,BTE-8436/B,163510,"Mounts, Trollies etc",Hardware
230437,BTE-8441,163510,"Mounts, Trollies etc",Hardware
230452,BTE-8503,163510,"Mounts, Trollies etc",Hardware
230467,BTE-9370-RM,163510,"Mounts, Trollies etc",Hardware
230482,BTE-9906/BS,163510,"Mounts, Trollies etc",Hardware
230497,BTF801-BS,163510,"Mounts, Trollies etc",Hardware
230512,BTF840,163510,"Mounts, Trollies etc",Hardware
230527,BTST0001-HAMILTONRENTAL,163510,"Mounts, Trollies etc",Hardware
230542,BTV114,163510,"Mounts, Trollies etc",Hardware
230557,BTV-500,163510,"Mounts, Trollies etc",Hardware
230572,BTV501,163510,"Mounts, Trollies etc",Hardware
230587,BTV-504,163510,"Mounts, Trollies etc",Hardware
230602,C591U003-2AO,163510,"Mounts, Trollies etc",Hardware
230617,C591U004-2AO,163510,"Mounts, Trollies etc",Hardware
230632,CS-KITPLUS-WMK,163510,"Mounts, Trollies etc",Hardware
230647,CUSTOM-VESA,163510,"Mounts, Trollies etc",Hardware
230662,DSVW795-QR,163510,"Mounts, Trollies etc",Hardware
230677,H517BG,163510,"Mounts, Trollies etc",Hardware
230692,H612-BG,163510,"Mounts, Trollies etc",Hardware
230707,JABRA-PANACAST-50,163510,"Mounts, Trollies etc",Hardware
230722,JABRA-PANACAST-50-MOUNT,163510,"Mounts, Trollies etc",Hardware
230737,K05-150-2,163510,"Mounts, Trollies etc",Hardware
230752,MOD-UNL,163510,"Mounts, Trollies etc",Hardware
230767,MTA1U,163510,"Mounts, Trollies etc",Hardware
230782,PFLP-650,163510,"Mounts, Trollies etc",Hardware
230797,PLX3,163510,"Mounts, Trollies etc",Hardware
230812,PZW3-UNICOL-CEILING-MOUNT,163510,"Mounts, Trollies etc",Hardware
230827,PZX1U,163510,"Mounts, Trollies etc",Hardware
230842,RH100+PZX1,163510,"Mounts, Trollies etc",Hardware
230857,RH200B,163510,"Mounts, Trollies etc",Hardware
230872,RHOBUS-100,163510,"Mounts, Trollies etc",Hardware
230887,SF-680P,163510,"Mounts, Trollies etc",Hardware
230902,ST-632P,163510,"Mounts, Trollies etc",Hardware
230917,ST-650P,163510,"Mounts, Trollies etc",Hardware
230932,STAR-TECH-MOUNT,163510,"Mounts, Trollies etc",Hardware
230947,SUA-740P,163510,"Mounts, Trollies etc",Hardware
230962,SUF660P,163510,"Mounts, Trollies etc",Hardware
230977,TC8-SM,163510,"Mounts, Trollies etc",Hardware
230992,TRF-650,163510,"Mounts, Trollies etc",Hardware
231007,VB_VESA_FFS_BLK,163510,"Mounts, Trollies etc",Hardware
231022,VB1-MOUNT,163510,"Mounts, Trollies etc",Hardware
231037,WP-713,163510,"Mounts, Trollies etc",Hardware
231052,XRWALLA,163510,"Mounts, Trollies etc",Hardware
231067,XRWALLA/B,163510,"Mounts, Trollies etc",Hardware
231082,XRWALLFXL/B,163510,"Mounts, Trollies etc",Hardware
231097,XSM1U-FCAV1U,163510,"Mounts, Trollies etc",Hardware
231112,BLU_RAY_4K,163517,"Blu Ray, DVD, VCR, TV Receivers",Hardware
231127,DN-300Z,163517,"Blu Ray, DVD, VCR, TV Receivers",Hardware
231142,SKY_BRIGHTBOX,163517,"Blu Ray, DVD, VCR, TV Receivers",Hardware
231157,HFBK-HD1,163524,"Blu Ray, DVD, VCR, TV Receiver Accessories",Hardware
231172,QT300,163524,"Blu Ray, DVD, VCR, TV Receiver Accessories",Hardware
231187,QT600,163524,"Blu Ray, DVD, VCR, TV Receiver Accessories",Hardware
231202,RM_QT,163524,"Blu Ray, DVD, VCR, TV Receiver Accessories",Hardware
231217,OPTIPLEX7060,163531,Other Hardware,Materials
231232,135-017109-XX,163545,Projectors,Hardware
231247,135-021104-XX,163545,Projectors,Hardware
231262,135-18100-XX,163545,Projectors,Hardware
231277,DHD1075-GSE,163545,Projectors,Hardware
231292,EB-L615U,163545,Projectors,Hardware
231307,V11H903020,163545,Projectors,Hardware
231322,1001-03-160-0222F,163692,Room Booking Hardware,Hardware
231337,15810,163692,Room Booking Hardware,Hardware
231352,900-00022,163692,Room Booking Hardware,Hardware
231367,900-00053,163692,Room Booking Hardware,Hardware
231382,900-00058,163692,Room Booking Hardware,Hardware
231397,900-00076,163692,Room Booking Hardware,Hardware
231412,900-00077,163692,Room Booking Hardware,Hardware
231427,900-00078,163692,Room Booking Hardware,Hardware
231442,900-00084,163692,Room Booking Hardware,Hardware
231457,900-00086,163692,Room Booking Hardware,Hardware
231472,900-00088,163692,Room Booking Hardware,Hardware
231487,900-00098,163692,Room Booking Hardware,Hardware
231502,900-00099,163692,Room Booking Hardware,Hardware
231517,900-00100,163692,Room Booking Hardware,Hardware
231532,900-00101,163692,Room Booking Hardware,Hardware
231547,900-00108,163692,Room Booking Hardware,Hardware
231562,900-00110,163692,Room Booking Hardware,Hardware
231577,AC-210,163692,Room Booking Hardware,Hardware
231592,CSM-C111-DESK-SENSOR,163692,Room Booking Hardware,Hardware
231607,HW-X2O-LW-A0-01-1Y,163692,Room Booking Hardware,Hardware
231622,HW-X2O-S-W-02-1Y,163692,Room Booking Hardware,Hardware
231637,HW-X2O-SW-A0-01-1Y,163692,Room Booking Hardware,Hardware
231652,INVENTRY-SYSTEM-REFRESH,163692,Room Booking Hardware,Hardware
231682,SHC-CLOUD-DESKTAG-EU140,163692,Room Booking Hardware,Hardware
231697,SHC-CLOUD-DESKTAG-EU440,163692,Room Booking Hardware,Hardware
231712,SHC-CLOUD-GUESTPAD,163692,Room Booking Hardware,Hardware
231727,SHC-CLOUD-SEATSENSOR,163692,Room Booking Hardware,Hardware
231742,SHC-DESKPAD-HID,163692,Room Booking Hardware,Hardware
231757,SHC-DESKPAD-HID-STOCK,163692,Room Booking Hardware,Hardware
231772,SHC-DESKPAD-POE-ADAPTOR,163699,Room Booking Accessories,Hardware
231802,SHC-GLOBALROOMPAD-PLAYER,163692,Room Booking Hardware,Hardware
231817,SHC-HID-READER,163692,Room Booking Hardware,Hardware
231832,SHC-INSTANTBOXPC,163692,Room Booking Hardware,Hardware
231847,SHC-INSTANTBOXPIRSENSOR,163692,Room Booking Hardware,Hardware
231862,SHC-INSTANTBOXRECEIVER,163692,Room Booking Hardware,Hardware
231877,SHC-RP-LITE,163692,Room Booking Hardware,Hardware
231892,SHC-RP-PRO(H),163692,Room Booking Hardware,Hardware
231907,SH-X2O-S-W-02-SUB,163692,Room Booking Hardware,Hardware
231922,TD-1070,163692,Room Booking Hardware,Hardware
231937,VS-E105,163692,Room Booking Hardware,Hardware
231952,VS-L302,163692,Room Booking Hardware,Hardware
231967,X2O-S-W-01-SUB,163692,Room Booking Hardware,Hardware
231982,900-00117,163699,Room Booking Accessories,Hardware
231997,900-00118,163699,Room Booking Accessories,Hardware
232012,AC-112,163699,Room Booking Accessories,Hardware
232027,SHC-DESKTAG-ACCESS,163699,Room Booking Accessories,Hardware
232042,SHC-DESKTAGSTAND,163699,Room Booking Accessories,Hardware
232057,SHC-INSTANTBOXLAMP,163699,Room Booking Accessories,Hardware
232072,SHC-LIC-3RD-GP,494326,Software and Licensing (Physical),Software
232087,SHC-LIC-3RD-RP,494326,Software and Licensing (Physical),Software
232102,SHC-LIC-BASICRES,163699,Room Booking Accessories,Hardware
232117,SHC-PSU,163699,Room Booking Accessories,Hardware
232132,DR101711,163566,Projection Screens,Hardware
232147,FA1012-NP/C/T,163461,"LED Screens, Monitors and TVs",Hardware
232162,OFX270F-NS,163433,"LCD Screens, Monitors and TVs",Hardware
232177,620-00002,163580,Sub Contracted Installation Services,Labour
232191,620-00005,163580,Sub Contracted Installation Services,Labour
232205,620-00006,163580,Sub Contracted Installation Services,Labour
232219,620-00009_STOCK,163580,Sub Contracted Installation Services,Labour
232233,620-00013_STOCK,163580,Sub Contracted Installation Services,Labour
232247,620-00014,163580,Sub Contracted Installation Services,Labour
232261,620-00015,163580,Sub Contracted Installation Services,Labour
232275,620-00017,163580,Sub Contracted Installation Services,Labour
232289,620-00018,163580,Sub Contracted Installation Services,Labour
232303,860-00073,163580,Sub Contracted Installation Services,Labour
232317,AIRPORT-ESCORT,163580,Sub Contracted Installation Services,Labour
232345,EMB-CUSTOM-CONTENT,163580,Sub Contracted Installation Services,Labour
232359,EMB-REMOTE-TRAINING,163580,Sub Contracted Installation Services,Labour
232373,MS-SIP-SER-REM-0.5,163580,Sub Contracted Installation Services,Labour
232387,PEX-SERVICE-DAILY,163580,Sub Contracted Installation Services,Labour
232401,PSCOLABOUR,163580,Sub Contracted Installation Services,Labour
232415,SC-PS-CONSULT-MANDAY,163580,Sub Contracted Installation Services,Labour
232443,SC-PS-OP-MIG-CAL,163580,Sub Contracted Installation Services,Labour
232457,SHC-PS-CCLOUD-PM-TS,163580,Sub Contracted Installation Services,Labour
232471,SHC-PS-CLOUD-INIT,163580,Sub Contracted Installation Services,Labour
232485,SHC-PS-DEDICLOUD-INIT,163580,Sub Contracted Installation Services,Labour
232499,SHC-PS-DEVICE-CONFIG,163580,Sub Contracted Installation Services,Labour
232513,SHC-PS-IB-INT-E-INK,163580,Sub Contracted Installation Services,Labour
232527,SHC-PS-IB-INT-IOT,163580,Sub Contracted Installation Services,Labour
232541,SHC-PS-IBPMRES-DEVICES,163580,Sub Contracted Installation Services,Labour
232555,SHC-PS-IB-TS-RESOURCESDM,163580,Sub Contracted Installation Services,Labour
232569,SHC-PS-MAPS-BASIC-FLOOR-STOCK,446042,"Software & Licensing (One-Time, Activation, Etc)",Software
232583,SHC-PS-SCLOUD-PM,163580,Sub Contracted Installation Services,Labour
232597,SHC-PS-SCLOUD-TS,163580,Sub Contracted Installation Services,Labour
232611,SV-STAGING,163580,Sub Contracted Installation Services,Labour
232639,TR-ONSITE-C,163580,Sub Contracted Installation Services,Labour
232653,X2O-DEV,163580,Sub Contracted Installation Services,Labour
232667,X2O-IIS,163580,Sub Contracted Installation Services,Labour
232681,X2O-ONB-CR,163580,Sub Contracted Installation Services,Labour
232695,X2O-SMT-DEV-1,163580,Sub Contracted Installation Services,Labour
232709,X2O-TRN-ADR,163580,Sub Contracted Installation Services,Labour
232723,X2O-TRN-INR,163580,Sub Contracted Installation Services,Labour
232737,_100156551,163601,"Digital Signage, Video Wall Components",Hardware
232752,1290020UK,163601,"Digital Signage, Video Wall Components",Hardware
232767,22SM3G-B,163601,"Digital Signage, Video Wall Components",Hardware
232782,22SM5KE,163601,"Digital Signage, Video Wall Components",Hardware
232797,24LT661HBZA,163601,"Digital Signage, Video Wall Components",Hardware
232812,32BDL3550Q,163601,"Digital Signage, Video Wall Components",Hardware
232827,32BDL4550D,163601,"Digital Signage, Video Wall Components",Hardware
232842,32SM5KD,163601,"Digital Signage, Video Wall Components",Hardware
232857,32SM5KE,163601,"Digital Signage, Video Wall Components",Hardware
232872,43BDL4550D,163601,"Digital Signage, Video Wall Components",Hardware
232887,43HFL5011T,163601,"Digital Signage, Video Wall Components",Hardware
232902,43LV3400,163601,"Digital Signage, Video Wall Components",Hardware
232917,43LV761H,163601,"Digital Signage, Video Wall Components",Hardware
232932,43SM5KD,163601,"Digital Signage, Video Wall Components",Hardware
232947,43SM5KE-B,163601,"Digital Signage, Video Wall Components",Hardware
232962,43UH5C,163601,"Digital Signage, Video Wall Components",Hardware
232977,43UH5F,163601,"Digital Signage, Video Wall Components",Hardware
232992,43US662H,163601,"Digital Signage, Video Wall Components",Hardware
233007,49HFL5011T,163601,"Digital Signage, Video Wall Components",Hardware
233022,49LV340C,163601,"Digital Signage, Video Wall Components",Hardware
233037,49UT640S,163601,"Digital Signage, Video Wall Components",Hardware
233052,49VL5B,163601,"Digital Signage, Video Wall Components",Hardware
233067,49VL5F,163601,"Digital Signage, Video Wall Components",Hardware
233082,49XS2C,163601,"Digital Signage, Video Wall Components",Hardware
233097,49XS2E,163601,"Digital Signage, Video Wall Components",Hardware
233112,55BDL3050Q,163601,"Digital Signage, Video Wall Components",Hardware
233127,55BDL4031D,163601,"Digital Signage, Video Wall Components",Hardware
233142,55BDL4031D/00,163601,"Digital Signage, Video Wall Components",Hardware
233157,55LV35A,163601,"Digital Signage, Video Wall Components",Hardware
233172,55LV75D-B,163601,"Digital Signage, Video Wall Components",Hardware
233187,55LV77A,163601,"Digital Signage, Video Wall Components",Hardware
233202,55LV77D,163601,"Digital Signage, Video Wall Components",Hardware
233217,55LY540S,163601,"Digital Signage, Video Wall Components",Hardware
233232,55SM5KD,163601,"Digital Signage, Video Wall Components",Hardware
233247,55UH5B,163601,"Digital Signage, Video Wall Components",Hardware
233262,55UH5F,163601,"Digital Signage, Video Wall Components",Hardware
233277,55UL3E,163601,"Digital Signage, Video Wall Components",Hardware
233292,55US662H,163601,"Digital Signage, Video Wall Components",Hardware
233307,55UV761H,163601,"Digital Signage, Video Wall Components",Hardware
233322,55VH7B,163601,"Digital Signage, Video Wall Components",Hardware
233337,55VH7J,163601,"Digital Signage, Video Wall Components",Hardware
233352,55VL5F,163601,"Digital Signage, Video Wall Components",Hardware
233367,55XS2C,163601,"Digital Signage, Video Wall Components",Hardware
233382,55XS2D,163601,"Digital Signage, Video Wall Components",Hardware
233397,55XS2E,163601,"Digital Signage, Video Wall Components",Hardware
233412,55XS4F,163601,"Digital Signage, Video Wall Components",Hardware
233427,55XS4J,163601,"Digital Signage, Video Wall Components",Hardware
233442,60003677,163601,"Digital Signage, Video Wall Components",Hardware
233457,60004727,163601,"Digital Signage, Video Wall Components",Hardware
233472,60005045,163601,"Digital Signage, Video Wall Components",Hardware
233487,60005051,163601,"Digital Signage, Video Wall Components",Hardware
233502,60005055,163601,"Digital Signage, Video Wall Components",Hardware
233517,60005061,163601,"Digital Signage, Video Wall Components",Hardware
233532,60005461,163601,"Digital Signage, Video Wall Components",Hardware
233547,65UH5C,163601,"Digital Signage, Video Wall Components",Hardware
233562,65UH5E-B,163601,"Digital Signage, Video Wall Components",Hardware
233577,65UJ634V,163601,"Digital Signage, Video Wall Components",Hardware
233592,65UT640S0ZA,163601,"Digital Signage, Video Wall Components",Hardware
233607,70UT640S,163601,"Digital Signage, Video Wall Components",Hardware
233622,75UH5E,163601,"Digital Signage, Video Wall Components",Hardware
233637,75UH5F,163601,"Digital Signage, Video Wall Components",Hardware
233652,75UV341C,163601,"Digital Signage, Video Wall Components",Hardware
233667,75XS2C,163601,"Digital Signage, Video Wall Components",Hardware
233682,75XS2E,163601,"Digital Signage, Video Wall Components",Hardware
233697,75XS2G,163601,"Digital Signage, Video Wall Components",Hardware
233712,75XS4G,163601,"Digital Signage, Video Wall Components",Hardware
233727,86BH5C,163601,"Digital Signage, Video Wall Components",Hardware
233742,86UL3E-T,163601,"Digital Signage, Video Wall Components",Hardware
233757,88BH7F,163601,"Digital Signage, Video Wall Components",Hardware
233772,88BH7G,163601,"Digital Signage, Video Wall Components",Hardware
233787,98UH5E-B,163601,"Digital Signage, Video Wall Components",Hardware
233802,A27,163601,"Digital Signage, Video Wall Components",Hardware
233817,A2715,163601,"Digital Signage, Video Wall Components",Hardware
