InvoiceId,CustomerId,InvoiceNumber,SalesOrderNumber,InvoiceDate,InvoicedNetValue,InvoiceTaxValue,CretaedDate,LastModifiedDate
2199379,134165,1111503050,1111503050,2024-08-15 00:00:00.000,100000.00,0.00,2024-08-15 13:33:00.430,2024-08-15 15:01:06.247
2199488,126260,1111503051,1111702961,2024-08-15 00:00:00.000,32935.00,0.00,2024-08-15 13:56:38.403,2024-08-15 15:01:06.907
2199786,126260,1111503052,1111702888,2024-08-15 00:00:00.000,3687.00,0.00,2024-08-15 14:17:55.077,2024-08-15 15:01:07.423
2199902,128399,1111503053,1111702762,2024-08-15 00:00:00.000,7577.00,0.00,2024-08-15 14:31:48.863,2024-08-15 15:01:07.940
2199943,128399,1111900078,1111900078,2024-08-15 00:00:00.000,7577.00,0.00,2024-08-15 14:37:31.253,2024-08-15 15:01:08.237
2210656,2078546,1111503076,1111702955,2024-08-21 00:00:00.000,14290.00,2858.00,2024-08-21 09:46:26.747,2024-08-21 13:59:40.833
2218418,124865,1111503080,1111701787,2024-08-23 00:00:00.000,3665.00,733.00,2024-08-23 13:30:58.187,2024-08-23 15:49:20.013
2211668,124865,1111503077,1111700473,2024-08-21 00:00:00.000,2813.00,562.60,2024-08-21 12:23:28.943,2024-08-21 13:59:41.437
2211815,124865,1111503078,1111700474,2024-08-21 00:00:00.000,2030.00,406.00,2024-08-21 12:42:45.133,2024-08-21 13:59:41.817
2211881,124865,1111503079,1111702989,2024-08-21 00:00:00.000,3892.00,778.40,2024-08-21 12:58:08.810,2024-08-21 13:59:42.233
2218487,124865,1111503081,1111701788,2024-08-23 00:00:00.000,19425.00,3885.00,2024-08-23 13:38:12.567,2024-08-23 15:49:20.513
2218603,134723,1111503082,1111703156,2024-08-23 00:00:00.000,5425.00,1085.00,2024-08-23 15:17:49.847,2024-08-23 15:49:20.733
2218629,387169,1111503083,1111503083,2024-08-23 00:00:00.000,6244.67,1248.93,2024-08-23 15:41:42.747,2024-08-23 15:49:21.063
2218737,2035013,1111503084,1111503084,2024-08-23 00:00:00.000,147.50,29.50,2024-08-23 15:58:27.800,2024-08-23 16:06:18.067
2218754,2035013,1111503085,1111503085,2024-08-23 00:00:00.000,3600.00,720.00,2024-08-23 16:03:17.793,2024-08-23 16:06:18.317
2392074,2035013,1111503414,1111503414,2024-10-11 00:00:00.000,715.00,143.00,2024-10-11 10:37:14.813,2024-10-11 10:43:47.877
2483700,1454468,1111503607,1111503607,2024-11-01 00:00:00.000,5566.46,1113.29,2024-11-01 14:17:44.467,2024-11-01 14:32:18.717
2201433,128399,1111503058,1111703006,2024-08-16 00:00:00.000,6936.37,0.00,2024-08-16 09:13:24.077,2024-08-16 13:34:20.197
2201715,127097,1111503059,1111703009,2024-08-16 00:00:00.000,1297.50,0.00,2024-08-16 09:31:47.650,2024-08-16 13:34:20.783
2201764,127748,1111503060,1111703047,2024-08-16 00:00:00.000,3527.24,0.00,2024-08-16 09:37:08.607,2024-08-16 13:34:21.003
2201916,128306,1111503061,1111703131,2024-08-16 00:00:00.000,15980.00,0.00,2024-08-16 09:48:05.583,2024-08-16 13:34:21.403
2202181,134165,1111503062,1111702791,2024-08-16 00:00:00.000,433.64,0.00,2024-08-16 09:53:26.223,2024-08-16 13:34:21.687
2203243,125981,1111503063,1111703149,2024-08-16 00:00:00.000,3446.00,689.20,2024-08-16 13:25:32.773,2024-08-16 13:34:22.123
2234815,124865,1111503160,1111700614,2024-08-30 00:00:00.000,3900.00,780.00,2024-08-30 10:54:10.533,2024-08-30 15:46:28.820
2401583,122354,1111503427,1111703081,2024-10-15 00:00:00.000,11155.00,2231.00,2024-10-15 14:18:49.720,2024-10-15 16:32:42.200
2234916,124865,1111503161,1111700615,2024-08-30 00:00:00.000,2890.00,578.00,2024-08-30 11:02:09.297,2024-08-30 15:46:29.150
2235155,124865,1111503162,1111702202,2024-08-30 00:00:00.000,63715.00,12743.00,2024-08-30 13:15:35.880,2024-08-30 15:46:29.437
2252937,1454468,1111503175,1111503175,2024-09-02 00:00:00.000,5058.32,1011.66,2024-09-02 08:44:25.247,2024-09-02 15:42:58.743
2203649,557758,1111503064,1111503064,2024-08-16 00:00:00.000,200399.19,40079.84,2024-08-16 15:18:20.037,2024-08-16 15:26:07.673
2220616,124865,1111503086,1111701846,2024-08-27 00:00:00.000,43832.50,8766.50,2024-08-27 11:03:57.997,2024-08-27 16:22:04.190
2220765,124865,1111503087,1111701847,2024-08-27 00:00:00.000,10301.00,2060.20,2024-08-27 11:11:28.917,2024-08-27 16:22:04.623
2221482,135746,1111503088,1111703045,2024-08-27 00:00:00.000,651.75,130.35,2024-08-27 12:50:07.333,2024-08-27 16:22:04.903
2221528,135746,1111503089,1111703046,2024-08-27 00:00:00.000,8640.00,1728.00,2024-08-27 12:56:07.647,2024-08-27 16:22:05.123
2221641,135746,1111503090,1111700139,2024-08-27 00:00:00.000,628.00,125.60,2024-08-27 13:37:14.313,2024-08-27 16:22:05.363
2221940,128306,1111503091,1111703162,2024-08-27 00:00:00.000,0.00,0.00,2024-08-27 14:15:21.940,2024-08-27 16:22:05.497
2221991,126167,1111503092,1111702704,2024-08-27 00:00:00.000,4022.00,804.40,2024-08-27 14:22:47.290,2024-08-27 16:22:06.083
2222112,124214,1111503093,1111703087,2024-08-27 00:00:00.000,1113.00,222.60,2024-08-27 14:49:10.623,2024-08-27 16:22:06.400
2223381,135746,1111503096,1111702741,2024-08-28 00:00:00.000,0.00,0.00,2024-08-28 09:33:26.887,2024-08-28 10:32:32.110
2281258,123284,1111503204,1111703222,2024-09-12 00:00:00.000,3200.00,640.00,2024-09-12 09:29:19.287,2024-09-12 15:10:53.637
2223450,126260,1111503097,1111702787,2024-08-28 00:00:00.000,757.00,0.00,2024-08-28 09:38:24.580,2024-08-28 10:32:32.380
2223480,126260,1111503098,1111702910,2024-08-28 00:00:00.000,1313.00,0.00,2024-08-28 09:47:51.893,2024-08-28 10:32:32.553
2223527,127190,1111503099,1111702932,2024-08-28 00:00:00.000,1162.00,232.40,2024-08-28 09:52:49.037,2024-08-28 10:32:32.817
2223657,127190,1111503100,1111702951,2024-08-28 00:00:00.000,155.00,31.00,2024-08-28 09:59:29.337,2024-08-28 10:32:33.067
2223741,126260,1111503101,1111702987,2024-08-28 00:00:00.000,1608.00,0.00,2024-08-28 10:03:32.020,2024-08-28 10:32:33.293
2223841,127190,1111503102,1111703049,2024-08-28 00:00:00.000,1057.00,211.40,2024-08-28 10:07:08.137,2024-08-28 10:32:33.497
2223936,127190,1111503103,1111703078,2024-08-28 00:00:00.000,1113.00,222.60,2024-08-28 10:11:39.213,2024-08-28 10:32:33.700
2223992,127190,1111503104,1111703097,2024-08-28 00:00:00.000,1113.00,222.60,2024-08-28 10:18:59.817,2024-08-28 10:32:33.907
2322030,126167,1111503280,1111703178,2024-09-24 00:00:00.000,8994.00,1798.80,2024-09-24 10:04:07.997,2024-09-24 14:55:59.117
2402002,127190,1111503433,1111701972,2024-10-15 00:00:00.000,7740.00,1548.00,2024-10-15 14:46:42.770,2024-10-15 16:32:43.860
2629173,136025,1111503839,1111703279,2024-12-06 00:00:00.000,1554.00,310.80,2024-12-06 13:30:58.873,2024-12-06 15:32:10.140
2742103,2501834,1111504206,1111704002,2025-01-08 00:00:00.000,2792.00,558.40,2025-01-08 13:52:38.830,2025-01-08 17:31:58.867
2426637,557758,1111503476,1111503476,2024-10-23 00:00:00.000,172.00,34.40,2024-10-23 10:13:09.443,2024-10-23 16:05:14.670
2427029,1032329,1111503477,1111703121,2024-10-23 00:00:00.000,6852.00,0.00,2024-10-23 10:37:45.507,2024-10-23 16:05:14.970
2427083,1032329,1111503478,1111703253,2024-10-23 00:00:00.000,371.00,0.00,2024-10-23 10:45:05.403,2024-10-23 16:05:15.147
2427127,129050,1111503479,1111703428,2024-10-23 00:00:00.000,3649.50,729.90,2024-10-23 10:56:25.537,2024-10-23 16:05:15.433
2459291,1936266,1111503587,1111702779,2024-10-31 00:00:00.000,2138.91,0.00,2024-10-31 11:06:25.523,2024-10-31 15:56:42.350
2427190,130631,1111503480,1111703427,2024-10-23 00:00:00.000,1975.00,395.00,2024-10-23 11:06:30.273,2024-10-23 16:05:15.703
2427920,124865,1111503481,1111703507,2024-10-23 00:00:00.000,742.00,148.40,2024-10-23 12:17:30.583,2024-10-23 16:05:15.947
2427993,135374,1111503482,1111702043,2024-10-23 00:00:00.000,0.00,0.00,2024-10-23 12:25:50.130,2024-10-23 16:05:16.163
2428053,124214,1111503483,1111703498,2024-10-23 00:00:00.000,742.00,148.40,2024-10-23 12:30:49.763,2024-10-23 16:05:16.570
2428193,124214,1111503484,1111703025,2024-10-23 00:00:00.000,626.41,125.28,2024-10-23 12:41:29.560,2024-10-23 16:05:17.153
2459423,1936266,1111503588,1111702780,2024-10-31 00:00:00.000,1415.24,0.00,2024-10-31 11:13:41.550,2024-10-31 15:56:42.550
2513399,127190,1111503663,1111703469,2024-11-13 00:00:00.000,4751.00,950.20,2024-11-13 14:21:28.773,2024-11-13 15:19:23.067
2550012,1454468,1111503679,1111503679,2024-11-22 00:00:00.000,543.60,108.72,2024-11-22 14:33:44.967,2024-11-22 17:16:29.753
2567484,1533185,1111503768,1111702984,2024-11-27 00:00:00.000,7460.00,1492.00,2024-11-27 13:25:10.523,2024-11-27 13:33:53.473
2576370,134351,1111503784,1111702991,2024-11-28 00:00:00.000,4307.00,861.40,2024-11-28 15:58:31.150,2024-11-28 16:17:18.337
2629090,136025,1111503836,1111703276,2024-12-06 00:00:00.000,1554.00,310.80,2024-12-06 13:23:10.123,2024-12-06 15:32:09.570
2655943,128027,1111503905,1111702673,2024-12-13 00:00:00.000,2488.00,0.00,2024-12-13 12:23:39.897,2024-12-13 12:34:50.783
2668012,129887,1111503938,1111704124,2024-12-17 00:00:00.000,728.75,145.75,2024-12-17 15:33:40.620,2024-12-17 17:31:45.377
2742181,2501834,1111504207,1111704003,2025-01-08 00:00:00.000,2492.00,498.40,2025-01-08 13:57:34.670,2025-01-08 17:31:59.053
2335522,758555,1111503302,1111703173,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:06:52.077,2024-09-27 13:39:25.593
2335615,758555,1111503303,1111703075,2024-09-30 00:00:00.000,5761.00,1152.20,2024-09-27 09:09:27.027,2024-09-27 13:39:26.037
2335651,758555,1111503304,1111703069,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:11:15.440,2024-09-27 13:39:26.560
2335694,758555,1111503305,1111703138,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:13:56.923,2024-09-27 13:39:26.907
2335797,758555,1111503306,1111703165,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:15:51.373,2024-09-27 13:39:27.270
2335830,758555,1111503307,1111703134,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:17:52.863,2024-09-27 13:39:28.320
2335863,758555,1111503308,1111703163,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:19:59.650,2024-09-27 13:39:28.670
2335956,758555,1111503309,1111703038,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:24:01.843,2024-09-27 13:39:29.030
2335989,758555,1111503310,1111703167,2024-09-30 00:00:00.000,2880.50,576.10,2024-09-27 09:26:54.860,2024-09-27 13:39:29.377
2336035,758555,1111503311,1111703136,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:29:46.253,2024-09-27 13:39:29.867
2336088,758555,1111503312,1111703132,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:31:59.343,2024-09-27 13:39:30.163
2336121,758555,1111503313,1111703169,2024-09-30 00:00:00.000,4971.00,994.20,2024-09-27 09:34:08.080,2024-09-27 13:39:30.467
2336166,758555,1111503314,1111703071,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:37:01.950,2024-09-27 13:39:30.857
2336229,758555,1111503315,1111703042,2024-09-30 00:00:00.000,4971.00,994.20,2024-09-27 09:40:24.630,2024-09-27 13:39:31.160
2336274,758555,1111503316,1111703036,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:42:12.510,2024-09-27 13:39:31.523
2336317,758555,1111503317,1111703104,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:44:38.910,2024-09-27 13:39:32.107
2336350,758555,1111503318,1111703106,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 09:46:26.383,2024-09-27 13:39:32.417
2336713,758555,1111503319,1111703171,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 10:01:52.050,2024-09-27 13:39:32.773
2336746,758555,1111503320,1111703073,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 10:04:12.470,2024-09-27 13:39:33.087
2380693,128027,1111503384,1111703129,2024-10-09 00:00:00.000,3565.00,0.00,2024-10-09 09:39:26.413,2024-10-09 11:13:48.527
2412445,127190,1111503453,1111703506,2024-10-18 00:00:00.000,0.00,0.00,2024-10-18 08:03:15.330,2024-10-18 08:03:45.657
2428913,124865,1111503485,1111700469,2024-10-23 00:00:00.000,250.00,50.00,2024-10-23 15:26:04.183,2024-10-23 16:05:17.577
2549618,134165,1111503677,1111703592,2024-11-22 00:00:00.000,12.50,0.00,2024-11-22 14:17:49.780,2024-11-22 14:18:34.357
2566033,1533185,1111503760,1111702168,2024-11-27 00:00:00.000,880.50,176.10,2024-11-27 11:55:56.983,2024-11-27 13:33:50.820
2576156,134351,1111503782,1111503782,2024-11-28 00:00:00.000,339.00,67.80,2024-11-28 15:39:39.043,2024-11-28 16:17:17.710
2718544,126260,1111504161,1111703492,2024-12-31 00:00:00.000,5964.00,0.00,2024-12-31 14:24:54.337,2024-12-31 16:14:35.193
2742233,2501834,1111504208,1111704004,2025-01-08 00:00:00.000,2492.00,498.40,2025-01-08 13:59:53.530,2025-01-08 17:31:59.213
2753417,124865,1111504236,1111703051,2025-01-10 00:00:00.000,4995.00,999.00,2025-01-10 16:47:00.517,2025-01-10 17:35:22.557
2778562,127748,1111504275,1111703809,2025-01-17 00:00:00.000,1205.00,0.00,2025-01-17 14:16:03.157,2025-01-17 17:30:32.343
2790713,124772,1111504306,1111704439,2025-01-22 00:00:00.000,2440.00,488.00,2025-01-22 12:06:27.223,2025-01-22 13:56:36.367
2861355,123005,1111504346,1111704057,2025-01-29 00:00:00.000,8485.00,0.00,2025-01-29 11:07:46.513,2025-01-29 17:00:12.077
2336809,758555,1111503321,1111703141,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 10:06:23.847,2024-09-27 13:39:33.407
2336952,758555,1111503322,1111703034,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 10:08:20.140,2024-09-27 13:39:33.740
2336987,758555,1111503323,1111703102,2024-09-30 00:00:00.000,2880.50,576.10,2024-09-27 10:13:05.090,2024-09-27 13:39:34.353
2337033,758555,1111503324,1111703109,2024-09-30 00:00:00.000,2485.50,497.10,2024-09-27 10:16:45.877,2024-09-27 13:39:34.703
2337076,758555,1111503325,1111703040,2024-09-30 00:00:00.000,4971.00,994.20,2024-09-27 10:19:05.800,2024-09-27 13:39:35.003
2337213,758555,1111503326,1111703174,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 10:41:28.130,2024-09-27 13:39:35.427
2337282,758555,1111503327,1111703076,2024-09-30 00:00:00.000,3390.66,678.13,2024-09-27 10:43:45.920,2024-09-27 13:39:36.077
2337341,758555,1111503328,1111703070,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 10:46:43.007,2024-09-27 13:39:36.350
2337370,758555,1111503329,1111703139,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 10:49:22.943,2024-09-27 13:39:36.693
2337409,758555,1111503330,1111703166,2024-09-30 00:00:00.000,1784.08,356.82,2024-09-27 10:52:11.360,2024-09-27 13:39:36.990
2337438,758555,1111503331,1111703135,2024-09-30 00:00:00.000,1784.08,356.82,2024-09-27 10:54:02.833,2024-09-27 13:39:37.247
2337467,758555,1111503332,1111703164,2024-09-30 00:00:00.000,1784.08,356.82,2024-09-27 10:55:44.510,2024-09-27 13:39:37.513
2337506,758555,1111503333,1111703039,2024-09-30 00:00:00.000,1784.08,356.82,2024-09-27 10:58:20.500,2024-09-27 13:39:37.743
2337577,758555,1111503334,1111703168,2024-09-30 00:00:00.000,1784.08,356.82,2024-09-27 11:00:40.540,2024-09-27 13:39:38.040
2337636,758555,1111503335,1111703137,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 11:02:41.230,2024-09-27 13:39:38.513
2337665,758555,1111503336,1111703133,2024-09-30 00:00:00.000,1784.08,356.82,2024-09-27 11:04:37.910,2024-09-27 13:39:38.800
2337694,758555,1111503337,1111703170,2024-09-30 00:00:00.000,3120.66,624.13,2024-09-27 11:06:59.713,2024-09-27 13:39:39.180
2337723,758555,1111503338,1111703072,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 11:11:14.033,2024-09-27 13:39:39.477
2337762,758555,1111503339,1111703043,2024-09-30 00:00:00.000,3390.66,678.13,2024-09-27 11:17:49.223,2024-09-27 13:39:39.823
2371123,137885,1111900089,1111400049,2024-10-03 00:00:00.000,5358.00,1071.60,2024-10-03 15:18:20.833,2024-10-03 15:22:29.397
2381092,127190,1111503394,1111702702,2024-10-09 00:00:00.000,1435.00,287.00,2024-10-09 10:35:27.017,2024-10-09 11:13:52.397
2459863,2304158,1111503591,1111703614,2024-10-31 00:00:00.000,3588.00,0.00,2024-10-31 11:57:14.193,2024-10-31 15:56:43.303
2549688,134165,1111503678,1111703991,2024-11-22 00:00:00.000,75.92,0.00,2024-11-22 14:20:23.203,2024-11-22 14:20:56.527
2566352,1533185,1111503761,1111702167,2024-11-27 00:00:00.000,880.50,176.10,2024-11-27 12:09:31.460,2024-11-27 13:33:51.320
2914356,135746,1111504459,1111703869,2025-02-05 00:00:00.000,5037.00,1007.40,2025-02-05 15:29:44.217,2025-02-05 17:26:19.837
2997514,127562,1111504581,1111704740,2025-02-24 00:00:00.000,5385.00,0.00,2025-02-24 16:10:33.823,2025-02-24 17:35:13.927
2337791,758555,1111503340,1111703037,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 11:19:41.723,2024-09-27 13:39:40.750
2337907,758555,1111503341,1111703105,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 12:30:30.810,2024-09-27 13:39:41.127
2337946,758555,1111503342,1111703107,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 12:41:35.903,2024-09-27 13:39:41.393
2337995,758555,1111503343,1111703172,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 13:00:11.983,2024-09-27 13:39:41.650
2338024,758555,1111503344,1111703074,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 13:04:52.850,2024-09-27 13:39:41.900
2338073,758555,1111503345,1111703142,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 13:07:24.283,2024-09-27 13:39:42.280
2338142,758555,1111503346,1111703035,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 13:09:56.583,2024-09-27 13:39:42.563
2338191,758555,1111503347,1111703103,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 13:11:47.627,2024-09-27 13:39:42.940
2338235,758555,1111503348,1111703110,2024-09-30 00:00:00.000,1964.08,392.82,2024-09-27 13:21:50.257,2024-09-27 13:39:43.317
2338274,758555,1111503349,1111703041,2024-09-30 00:00:00.000,3120.66,624.13,2024-09-27 13:23:45.013,2024-09-27 13:39:43.710
2343290,134165,1111503364,1111702764,2024-09-30 00:00:00.000,12533.00,0.00,2024-09-30 13:29:25.107,2024-09-30 13:30:03.277
2343347,134165,1111503365,1111703150,2024-09-30 00:00:00.000,409.00,0.00,2024-09-30 13:30:33.507,2024-09-30 13:31:00.060
2343381,134165,1111503366,1111703215,2024-09-30 00:00:00.000,3555.00,0.00,2024-09-30 13:31:27.903,2024-09-30 13:31:52.367
2371429,137885,1111900090,1111400050,2024-10-03 00:00:00.000,4000.00,800.00,2024-10-03 16:05:45.050,2024-10-03 16:06:57.040
2498984,124214,1111503623,1111703159,2024-11-08 00:00:00.000,1913.50,382.70,2024-11-08 15:41:06.057,2024-11-08 17:22:41.610
2567082,1533185,1111503762,1111702138,2024-11-27 00:00:00.000,4272.00,854.40,2024-11-27 12:41:53.677,2024-11-27 13:33:51.563
2668063,129887,1111503939,1111704130,2024-12-17 00:00:00.000,728.25,145.65,2024-12-17 15:38:32.673,2024-12-17 17:31:45.673
2680863,125888,1111503951,1111704209,2024-12-19 00:00:00.000,23700.00,0.00,2024-12-19 17:02:19.030,2024-12-19 17:33:07.597
2728162,124865,1111504174,1111703645,2025-01-03 00:00:00.000,742.00,148.40,2025-01-03 11:14:09.113,2025-01-03 17:29:39.910
2748778,2746560,1111504232,1111704320,2025-01-09 00:00:00.000,9534.00,1906.80,2025-01-09 16:27:54.053,2025-01-09 17:26:57.503
3069489,134165,1111504739,1111704645,2025-03-06 00:00:00.000,366.24,0.00,2025-03-06 10:58:05.300,2025-03-06 10:58:28.870
2446252,126260,1111503497,1111702825,2024-10-29 00:00:00.000,4006.00,0.00,2024-10-29 14:51:03.743,2024-10-29 17:23:47.953
2447044,127190,1111503498,1111703254,2024-10-29 00:00:00.000,11472.00,2294.40,2024-10-29 16:36:40.600,2024-10-29 17:23:48.627
2452470,758555,1111503527,1111703447,2024-10-31 00:00:00.000,2485.50,497.10,2024-10-30 13:06:17.023,2024-10-30 17:02:02.330
2452848,758555,1111503528,1111703195,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 13:22:24.733,2024-10-30 17:02:02.710
2452905,758555,1111503529,1111703243,2024-10-31 00:00:00.000,2667.24,533.45,2024-10-30 13:24:43.723,2024-10-30 17:02:02.947
2452932,758555,1111503530,1111700962,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 13:26:53.467,2024-10-30 17:02:03.190
2452959,758555,1111503531,1111703197,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 13:30:06.813,2024-10-30 17:02:04.523
2452999,758555,1111503532,1111703345,2024-10-31 00:00:00.000,2667.24,533.45,2024-10-30 13:32:12.613,2024-10-30 17:02:04.730
2453026,758555,1111503533,1111703193,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 13:34:25.573,2024-10-30 17:02:05.363
2453053,758555,1111503534,1111703473,2024-10-31 00:00:00.000,1778.16,355.63,2024-10-30 13:36:18.577,2024-10-30 17:02:05.610
2453080,758555,1111503535,1111703191,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 13:39:07.137,2024-10-30 17:02:05.830
2453107,758555,1111503536,1111703241,2024-10-31 00:00:00.000,1778.16,355.63,2024-10-30 13:41:30.670,2024-10-30 17:02:06.103
2520310,758555,1111503667,1111703861,2024-11-14 00:00:00.000,200726.00,40145.20,2024-11-14 15:39:27.330,2024-11-14 16:48:23.497
2557426,127190,1111503689,1111703440,2024-11-25 00:00:00.000,5000.00,1000.00,2024-11-25 17:23:20.723,2024-11-25 17:41:19.790
2628089,136025,1111503822,1111703262,2024-12-06 00:00:00.000,40624.00,8124.80,2024-12-06 12:24:43.187,2024-12-06 15:32:05.933
2680891,126632,1111503952,1111704210,2024-12-19 00:00:00.000,18300.00,0.00,2024-12-19 17:06:49.377,2024-12-19 17:33:07.833
2728920,126167,1111504176,1111703048,2025-01-03 00:00:00.000,10564.00,2112.80,2025-01-03 11:52:24.563,2025-01-03 17:29:40.477
2743450,126260,1111504225,1111704014,2025-01-08 00:00:00.000,2743.00,0.00,2025-01-08 16:17:36.820,2025-01-08 17:32:02.893
2748844,2747123,1111504233,1111704321,2025-01-09 00:00:00.000,1023.00,204.60,2025-01-09 16:34:03.400,2025-01-09 17:26:57.690
2916603,137141,1111504465,1111704516,2025-02-06 00:00:00.000,250.00,50.00,2025-02-06 10:20:38.470,2025-02-06 17:32:20.300
3007296,2652443,1111504599,1111704478,2025-02-26 00:00:00.000,157.00,31.40,2025-02-26 10:00:54.333,2025-02-26 10:47:05.513
2344727,127190,1111503376,1111703127,2024-09-30 00:00:00.000,0.00,0.00,2024-09-30 15:09:40.657,2024-09-30 15:27:38.430
2344771,127190,1111503377,1111703125,2024-09-30 00:00:00.000,1124.00,224.80,2024-09-30 15:13:16.683,2024-09-30 15:27:38.560
2344785,126260,1111503378,1111703018,2024-09-30 00:00:00.000,0.00,0.00,2024-09-30 15:15:32.283,2024-09-30 15:27:38.670
2344809,126260,1111503379,1111702607,2024-09-30 00:00:00.000,0.00,0.00,2024-09-30 15:16:08.743,2024-09-30 15:27:38.733
2344823,131747,1111503380,1111702933,2024-09-30 00:00:00.000,0.00,0.00,2024-09-30 15:17:09.047,2024-09-30 15:27:38.843
2344852,132119,1111503381,1111703484,2024-09-30 00:00:00.000,22832.00,4566.40,2024-09-30 15:21:53.553,2024-09-30 15:27:39.203
2340906,135746,1111503352,1111700890,2024-09-30 00:00:00.000,9937.50,1987.50,2024-09-30 08:45:33.753,2024-09-30 15:27:35.403
2341035,557758,1111503353,1111503353,2024-09-30 00:00:00.000,149.00,29.80,2024-09-30 09:00:13.903,2024-09-30 15:27:35.600
2341089,758555,1111503354,1111703224,2024-09-30 00:00:00.000,185.00,37.00,2024-09-30 09:12:13.227,2024-09-30 15:27:35.710
2341205,758555,1111503355,1111703082,2024-09-30 00:00:00.000,185.00,37.00,2024-09-30 09:28:54.680,2024-09-30 15:27:35.823
2341243,133514,1111503356,1111703467,2024-09-30 00:00:00.000,12560.00,2512.00,2024-09-30 09:37:09.407,2024-09-30 15:27:35.973
2341949,124028,1111503358,1111703441,2024-09-30 00:00:00.000,4959.50,991.90,2024-09-30 10:18:46.693,2024-09-30 15:27:36.110
2342040,124028,1111503359,1111703481,2024-09-30 00:00:00.000,2321.00,464.20,2024-09-30 10:24:12.500,2024-09-30 15:27:36.257
2342764,133514,1111503360,1111703246,2024-09-30 00:00:00.000,35122.00,7024.40,2024-09-30 11:15:55.857,2024-09-30 15:27:36.490
2342862,130166,1111503361,1111703330,2024-09-30 00:00:00.000,650.00,130.00,2024-09-30 12:55:22.730,2024-09-30 15:27:36.637
2507142,126167,1111503639,1111703493,2024-11-12 00:00:00.000,1163.00,232.60,2024-11-12 10:57:07.410,2024-11-12 11:23:32.820
2666108,2634026,1111503923,1111704104,2024-12-17 00:00:00.000,153.00,30.60,2024-12-17 09:40:32.097,2024-12-17 17:31:42.110
2735398,134165,1111504193,1111704012,2025-01-07 00:00:00.000,454.80,0.00,2025-01-07 10:02:42.533,2025-01-07 10:13:03.343
2749129,123377,1111504234,1111504234,2025-01-09 00:00:00.000,219976.00,0.00,2025-01-09 17:13:54.737,2025-01-09 17:26:58.070
2383873,124865,1111503396,1111703184,2024-10-09 00:00:00.000,600.00,120.00,2024-10-09 13:28:25.480,2024-10-09 16:37:10.927
2384190,557758,1111503397,1111503397,2024-10-09 00:00:00.000,185.00,37.00,2024-10-09 14:02:00.403,2024-10-09 16:37:11.430
2384917,124865,1111503398,1111701848,2024-10-09 00:00:00.000,10540.00,2108.00,2024-10-09 14:42:10.833,2024-10-09 16:37:12.103
2385207,124865,1111503399,1111701849,2024-10-09 00:00:00.000,3190.00,638.00,2024-10-09 14:52:42.227,2024-10-09 16:37:12.823
2386418,127190,1111503400,1111703219,2024-10-09 00:00:00.000,5804.00,1160.80,2024-10-09 16:08:28.367,2024-10-09 16:37:13.263
2453154,758555,1111503537,1111703144,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 13:44:22.627,2024-10-30 17:02:06.353
2453321,758555,1111503538,1111703176,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 14:24:13.223,2024-10-30 17:02:06.810
2453428,758555,1111503539,1111703239,2024-10-31 00:00:00.000,889.08,177.82,2024-10-30 14:47:28.223,2024-10-30 17:02:07.067
